Company that is looking,State start date,State end date,Original offer date,Jobtitle,Standerdised title,Location,Country,Function,Days open in report date range,Total amount of views,Total number of application clicks,Unique visits,Unieke sollicitatieklikken,Cost per application,Cost per click,Application through rate
Brunel,2025-03-28,2025-05-19,2025-03-28,Reliability Engineer,Ingenieur betrouwbaarheid,"Meppel, Drenthe, Nederland",Nederland,Engineering/Information Technology,53,627,36,560,29,6.509211147850732,0.33708414872798437,0.05178571428571429
Brunel,2025-06-06,2025-07-06,2025-06-06,Teammanager Engineering,Specialist techniek,"'s-Hertogenbosch, Noord-Brabant, Nederland",Nederland,Engineering/Management,31,624,24,528,23,4.800476474091721,0.20911166459111666,0.043560606060606064
Brunel,2025-08-14,2025-09-13,2025-08-14,Legal Counsel,Juridisch adviseur,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,624,16,566,16,6.9006849315068495,0.19507236555496393,0.028268551236749116
Brunel,2025-06-24,2025-07-24,2025-06-24,Medior analist KYC Rotterdam,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Analyst/Finance,31,624,32,556,26,4.2465753424657535,0.19858086133832661,0.046762589928057555
Brunel,2024-11-07,2024-12-07,2024-11-07,Pipeline Engineer,Leidingingenieur,"Groningen, Nederland",Nederland,Project Management,31,621,92,406,91,1.213307240704501,0.271948174640664,0.22413793103448276
Brunel,2025-08-11,2025-08-20,2025-08-11,Trainee Finance & Control,Financieel controller,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Consulting/Finance,10,616,40,506,40,0.8904109589041095,0.07038821809518653,0.07905138339920949
Brunel,2025-05-19,2025-06-18,2025-05-19,Medior analist KYC Rotterdam,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Analyst/Finance,31,616,50,515,44,2.5093399750934,0.21439021146429046,0.0854368932038835
Brunel,2025-02-28,2025-03-21,2025-02-13,Product Owner,Producteigenaar,"Amsterdam, Noord-Holland, Nederland",Nederland,Marketing/Product Management,22,615,31,557,30,2.6118721461187215,0.14067534000639434,0.05385996409335727
Brunel,2025-08-13,2025-09-02,2025-08-13,Mechanical Enigineer,Werktuigbouwkundige,"Enschede, Overijssel, Nederland",Nederland,Engineering,21,611,44,510,41,1.824256598730371,0.14665592264302982,0.0803921568627451
Brunel,2025-05-02,2025-06-01,2025-05-02,Bid Manager,Financieel manager,"Amsterdam, Noord-Holland, Nederland",Nederland,Sales/Writing/Editing,31,608,51,493,48,2.300228310502283,0.22395732029231155,0.0973630831643002
Brunel,2025-05-21,2025-06-10,2025-05-21,Legal Counsel,Juridisch adviseur,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,21,608,24,553,21,3.561643835616439,0.13525229755505463,0.0379746835443038
Brunel,2025-07-23,2025-08-22,2025-07-23,Layout Engineer,Ingenieur lay-out,"Venlo, Limburg, Nederland",Nederland,Engineering,31,607,43,521,37,2.98407997038134,0.2119212263034733,0.0710172744721689
Brunel,2025-08-04,2025-09-03,2025-08-04,HSE Manager,HSE-manager,"Bedum, Groningen, Nederland",Nederland,Manufacturing,31,600,49,497,43,2.567696718700223,0.22215484688955653,0.08651911468812877
Brunel,2024-09-30,2024-10-30,2024-09-30,Pipeline Engineer,Leidingingenieur,"Groningen, Nederland",Nederland,Project Management,31,599,87,384,85,1.298952457695407,0.2875285388127854,0.22135416666666666
Brunel,2025-06-06,2025-07-06,2025-06-06,HSE Manager,HSE-manager,"Bedum, Groningen, Nederland",Nederland,Manufacturing,31,594,25,475,22,5.0186799501868,0.23244412400865178,0.04631578947368421
Brunel,2025-02-13,2025-02-19,2025-02-13,Product Owner,Producteigenaar,"Amsterdam, Noord-Holland, Nederland",Nederland,Marketing/Product Management,7,594,50,515,46,0.5419892793329363,0.0484106929112914,0.08932038834951456
Brunel,2025-03-06,2025-04-05,2025-03-06,KYC/CDD Analist Amsterdam,,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,586,37,495,33,3.3457866334578665,0.22305244223052442,0.06666666666666667
Brunel,2025-08-18,2025-09-17,2025-08-18,Medior CDD Analist,,"Utrecht, Utrecht, Nederland",Nederland,Analyst,31,583,13,529,10,11.04109589041096,0.2087163684387705,0.01890359168241966
Brunel,2025-02-13,2025-03-15,2025-02-13,DevOps Engineer,,"Amstelveen, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,31,578,65,480,63,1.7525549032398349,0.2300228310502283,0.13125
Brunel,2025-09-01,2025-09-15,2025-09-01,Senior Communicatieadviseur,Communicatieadviseur,"Arnhem, Gelderland, Nederland",Nederland,Marketing/Public Relations,15,572,22,476,17,3.1426269137792104,0.11223667549211466,0.03571428571428571
Brunel,2025-05-23,2025-06-22,2025-05-23,Junior IT Support Engineer,Ondersteuningstechnicus ICT,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,31,571,49,486,44,2.5093399750934,0.22718304301257117,0.09053497942386832
Brunel,2025-05-21,2025-06-20,2025-05-21,Information Security Officer,Medewerker informatiebeveiliging,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,31,566,20,434,18,6.133942161339422,0.25440313111545987,0.041474654377880185
Brunel,2025-01-15,2025-02-14,2025-01-15,KYC/CDD Analist Amsterdam,,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,562,33,477,29,3.807274444969296,0.23146951552224232,0.06079664570230608
Brunel,2025-08-25,,2025-08-25,Automation Engineer,Ingenieur automatisering,"Lochem, Gelderland, Nederland",Nederland,Other,27,558,40,461,34,2.828364222401289,0.2085995305024812,0.0737527114967462
Brunel,2025-02-19,2025-02-28,2025-02-19,Projectcoördinator,Coördinator bedrijfsvoering,"Groningen, Groningen, Nederland",Nederland,Project Management,10,557,56,433,54,0.6595636732623034,0.08225505394033344,0.12471131639722864
Brunel,2024-12-03,2025-01-29,2024-12-03,Senior Project Manager Offshore Wind,Senior projectmanager,"Utrecht, Utrecht, Nederland",Nederland,Information Technology/Project Management,58,557,14,491,12,17.21461187214612,0.4207237117428787,0.024439918533604887
Brunel,2025-06-06,2025-07-06,2025-06-06,Projectmanager,Projectmanager,"Utrecht, Utrecht, Nederland",Nederland,Project Management,31,556,18,482,18,6.133942161339422,0.22906837946910705,0.03734439834024896
Brunel,2024-12-10,2025-01-09,2024-12-10,KYC/CDD Analist Amsterdam,,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,553,41,463,37,2.98407997038134,0.2384685937453771,0.07991360691144708
Brunel,2025-07-17,2025-08-16,2025-07-17,Senior Energieconsultant,,"Apeldoorn, Gelderland, Nederland",Nederland,Consulting/Engineering/Project Management,31,553,25,450,22,5.0186799501868,0.24535768645357686,0.04888888888888889
Brunel,2025-08-22,2025-09-21,2025-08-22,Senior Energieconsultant,,"Naarden, Noord-Holland, Nederland",Nederland,Consulting/Engineering/Project Management,30,547,18,456,17,6.285253827558421,0.23431867339581833,0.03728070175438596
Brunel,2024-10-14,2024-10-28,2024-10-14,Junior IT Support,ICT-ondersteuningsspecialist,"Delft, Zuid-Holland, Nederland",Nederland,Information Technology,15,546,70,434,59,0.9055026700719759,0.12309828924941607,0.1359447004608295
Brunel,2025-02-13,2025-03-29,2025-02-13,Junior Privacy Jurist,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,45,545,26,458,25,6.410958904109589,0.34994317162170246,0.05458515283842795
Brunel,2025-03-28,2025-04-19,2025-03-28,Oracle Database Administrator,Oracle DBA,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,23,537,66,436,58,1.4123760037789326,0.18788488123664698,0.13302752293577982
Brunel,2025-06-27,2025-07-27,2025-06-27,Information Security Officer ( ISO),Medewerker informatiebeveiliging,"Den Haag, Zuid-Holland, Nederland",Nederland,Information Technology/Project Management/Strategy/Planning,31,535,25,431,24,4.600456621004566,0.25617391857101995,0.05568445475638051
Brunel,2024-12-10,2025-01-09,2024-12-10,Structural Engineer – Design and Construction,Bouwkundig ingenieur,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,31,533,89,383,80,1.38013698630137,0.2882792660681713,0.20887728459530025
Brunel,2025-09-02,,2025-09-02,Project Engineer HVAC,Projectingenieur,"Eindhoven, Noord-Brabant, Nederland",Nederland,Engineering,19,527,54,407,45,1.5038051750380517,0.16626838544646763,0.11056511056511056
Brunel,2025-06-25,2025-07-25,2025-06-25,Cloud Architect,Cloud-architect,"Den Haag, Zuid-Holland, Nederland",Nederland,Other,31,522,32,460,28,3.9432485322896285,0.24002382370458608,0.06086956521739131
Brunel,2025-03-28,2025-04-27,2025-03-28,Medior KYC/CDD analist,,"Amsterdam-Zuid, Noord-Holland, Nederland",Nederland,Finance/Sales,31,519,24,448,21,5.257664709719505,0.24645303326810178,0.046875
Brunel,2024-12-10,2025-01-09,2024-12-10,DevOps Engineer,,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,31,508,89,374,71,1.5550839282268956,0.29521646765804704,0.18983957219251338
Brunel,2025-08-08,2025-09-07,2025-08-08,IT Supportmedewerker,ICT-specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,31,506,24,439,24,4.600456621004566,0.25150560114831344,0.05466970387243736
Brunel,2025-07-31,2025-08-30,2025-07-31,Maintenance Engineer,Onderhoudsingenieur,"Groningen, Nederland",Nederland,Engineering,31,504,65,378,54,2.0446473871131405,0.2920924838733058,0.14285714285714285
Brunel,2025-06-13,2025-06-25,2025-06-13,Project Manager Ondersteuner,Projectmanager,"Den Haag, Zuid-Holland, Nederland",Nederland,Administrative/Finance/Management,13,503,12,417,11,4.209215442092154,0.11103446010315035,0.026378896882494004
Brunel,2025-03-28,2025-05-19,2025-03-28,Junior ICT Support Medewerker,ICT-medewerker,"Arnhem, Gelderland, Nederland",Nederland,Information Technology,53,496,26,442,24,7.865296803652968,0.4270749395648671,0.05429864253393665
Brunel,2024-12-10,2025-01-06,2024-12-10,Scrum Master,Scrummaster,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,28,495,42,412,42,2.3744292237442925,0.242053464556457,0.10194174757281553
Brunel,2024-12-03,2025-01-02,2024-12-03,Legal Counsel,Juridisch adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,31,494,15,442,15,7.360730593607306,0.24979854955680902,0.033936651583710405
Brunel,2025-03-06,2025-04-05,2025-03-06,Legal Counsel,Juridisch adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,31,489,18,438,17,6.494762288477035,0.25207981484956526,0.03881278538812785
Brunel,2025-07-14,2025-08-13,2025-07-14,Maintenance Engineer,Onderhoudsingenieur,"Leeuwarden, Friesland, Nederland",Nederland,Production,31,485,34,373,26,4.2465753424657535,0.29600793271879244,0.06970509383378017
Brunel,2025-03-28,2025-05-19,2025-03-28,Multi Client Pool ICT Servicedeskmedewerker,Klantspecialist,"De Meern, Utrecht, Nederland",Nederland,Other,53,482,17,441,16,11.797945205479452,0.4280433634641071,0.036281179138321996
Brunel,2025-09-12,,2025-09-12,Junior TM Analist,Junior analist,"Amsterdam, Noord-Holland, Nederland",Nederland,Analyst,9,482,27,400,26,1.2328767123287672,0.08013698630136985,0.065
Brunel,2024-11-13,2024-12-13,2024-11-13,Maintenance Trainee,Onderhoudstechnicus,"Groningen, Nederland",Nederland,Engineering/Product Management/Production,31,482,54,337,52,2.1232876712328768,0.32762895817243204,0.1543026706231454
Brunel,2024-12-10,2025-01-06,2024-12-10,IT Support Engineer,Ondersteuningstechnicus ICT,"Amsterdam Zuidoost, Noord-Holland, Nederland",Nederland,Information Technology,28,479,44,406,42,2.3744292237442925,0.24563060935285783,0.10344827586206896
Brunel,2025-01-06,2025-02-05,2025-01-06,Junior Project Engineer Duurzame Energie,,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,31,479,27,407,25,4.416438356164384,0.27127999730739455,0.06142506142506143
Brunel,2025-05-21,2025-06-20,2025-05-21,Maintenance Manager,Onderhoudsmanager,"Veenendaal, Utrecht, Nederland",Nederland,Manufacturing,31,476,56,384,51,2.164920762825678,0.2875285388127854,0.1328125
Brunel,2024-10-17,2024-11-16,2024-10-17,Maintenance Engineer,Onderhoudsingenieur,"Groningen, Nederland",Nederland,Engineering/Manufacturing,31,475,69,306,67,1.6479247597628297,0.360820127137613,0.21895424836601307
Brunel,2025-06-19,2025-07-16,2025-06-19,Junior PLC Engineer - Maritiem / Industrie,Junior ingenieur,"Nijmegen, Gelderland, Nederland",Nederland,Engineering,28,475,40,381,37,2.6952980377637914,0.26174810340488264,0.09711286089238845
Brunel,2025-02-04,2025-02-28,2025-02-04,Pipeline Engineer,Leidingingenieur,"Groningen, Nederland",Nederland,Project Management,25,474,57,368,53,1.6800206771775652,0.24195949970220368,0.14402173913043478
Brunel,2025-03-28,2025-04-21,2025-03-28,Cyber Security Consultant,,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,25,474,41,423,37,2.4065161051462423,0.21049904465818192,0.08747044917257683
Brunel,2025-03-06,2025-04-05,2025-03-06,KYC/CDD Analist Amsterdam,,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,470,26,399,23,4.800476474091721,0.27671919524839494,0.05764411027568922
Brunel,2025-07-14,2025-08-08,2025-07-14,Junior IT Servicedeskmedewerker,ICT-specialist,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,26,465,43,369,38,2.4369142033165105,0.2509559342168764,0.10298102981029811
Brunel,2025-03-28,2025-04-12,2025-03-28,Credit Risk Analist (NL),Kredietrisicoanalist,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,16,464,16,402,16,3.5616438356164384,0.1417569685817488,0.03980099502487562
Brunel,2024-09-11,2024-10-07,2024-09-11,Corporate Recruiter Amsterdam,Corporate recruiter,"Amsterdam, Noord-Holland, Nederland",Nederland,Human Resources,15,462,7,426,7,7.632093933463797,0.12540999421184643,0.01643192488262911
Brunel,2025-08-15,2025-09-14,2025-08-15,Software Engineer Service (PLC),Software-ingenieur,"Nijmegen, Gelderland, Nederland",Nederland,Engineering/Product Management,31,462,15,391,12,9.200913242009133,0.2823809690642189,0.030690537084398978
Brunel,2025-03-28,2025-05-19,2025-03-28,IT Werkplekbeheerder,,"Leiden, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,53,461,12,421,11,17.160647571606475,0.4483779650538509,0.026128266033254157
Brunel,2024-11-06,2024-12-06,2024-11-06,Traineeship KYC,Financiën,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,31,458,33,380,28,3.9432485322896285,0.2905551550108147,0.07368421052631578
Brunel,2025-03-21,2025-04-07,2025-03-21,Structural Engineer,Bouwkundig ingenieur,"Bunnik, Utrecht, Nederland",Nederland,Engineering/Information Technology,18,456,82,319,68,0.9427880741337631,0.20097049856142912,0.21316614420062696
Brunel,2024-11-06,2024-12-06,2024-11-06,KYC/CDD Analist Amsterdam,,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,454,31,371,30,3.680365296803653,0.29760366281431155,0.08086253369272237
Brunel,2025-07-22,2025-08-13,2025-07-22,HSE Manager,HSE-manager,"Hoogeveen, Drenthe, Nederland",Nederland,Engineering/Manufacturing/Quality Assurance,23,452,38,371,30,2.730593607305936,0.22080271757190859,0.08086253369272237
Brunel,2025-03-06,2025-04-03,2025-03-06,Embedded Software Engineer,SET software-ingenieur,"Venlo, Limburg, Nederland",Nederland,Engineering/Information Technology,29,442,70,353,58,1.7808219178082192,0.29259963522061394,0.1643059490084986
Brunel,2025-08-25,,2025-08-25,M365 consultant,Consultant,"Den Haag, Zuid-Holland, Nederland",Nederland,Information Technology,27,440,25,375,24,4.006849315068493,0.25643835616438354,0.064
Brunel,2025-03-28,2025-04-29,2025-03-28,IT - Servicedesk Specialist,ICT-specialist,"Apeldoorn, Gelderland, Nederland",Nederland,Information Technology,33,439,25,368,24,4.897260273972603,0.3193865396069089,0.06521739130434782
Brunel,2025-09-16,,2025-09-16,Site Quality Manager,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Engineering,5,438,41,332,33,0.53964300539643,0.05363921439181383,0.09939759036144578
Brunel,2025-06-13,2025-07-13,2025-06-13,DevOps engineer Dynatrace,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Information Technology,31,436,48,384,44,2.5093399750934,0.2875285388127854,0.11458333333333333
Brunel,2025-02-13,2025-04-07,2025-02-13,IT Support Medewerker - Apeldoorn,ICT-medewerker,"Apeldoorn, Gelderland, Nederland",Nederland,Information Technology,54,435,54,353,30,6.410958904109589,0.5448407000659707,0.08498583569405099
Brunel,2025-03-28,2025-04-20,2025-03-28,Enterprise Architect,Enterprise-architect,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,24,434,19,355,14,6.105675146771037,0.24078718888674513,0.03943661971830986
Brunel,2025-03-28,2025-04-27,2025-03-28,Junior Adviseur Subsidies,Toelagenconsulent,"Utrecht, Utrecht, Nederland",Nederland,Other,31,434,16,389,13,8.493150684931507,0.2838327992393563,0.033419023136246784
Brunel,2025-01-21,2025-02-04,2025-01-21,Legal Counsel,Juridisch adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,15,433,9,394,8,6.678082191780822,0.13559557749808776,0.02030456852791878
Brunel,2025-05-28,2025-06-19,2025-05-28,Finance Talenten Programma,Financiën,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing,23,433,30,368,26,3.1506849315068495,0.2226027397260274,0.07065217391304347
Brunel,2025-02-13,2025-03-29,2025-02-13,Financial Controller,Financieel controller,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,45,431,13,398,12,13.356164383561643,0.40269842362497416,0.03015075376884422
Brunel,2025-03-06,2025-04-05,2025-03-06,Cyber Security Consultant,,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,31,430,33,384,29,3.807274444969296,0.2875285388127854,0.07552083333333333
Brunel,2025-05-15,2025-06-02,2025-05-15,Planner (Amersfoort / Borculo),Productieplanner,"Amersfoort, Utrecht, Nederland",Nederland,Supply Chain,19,428,17,352,15,4.511415525114155,0.1922478206724782,0.04261363636363636
Brunel,2025-04-17,2025-05-17,2025-04-17,Junior IT Servicedeskmedewerker,ICT-specialist,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,31,427,34,356,28,3.9432485322896285,0.31014314298907186,0.07865168539325842
Brunel,2025-08-25,,2025-08-25,SharePoint specialist,Sharepoint-specialist,"Rotterdam, Zuid-Holland, Nederland",Nederland,Consulting,27,426,30,357,24,4.006849315068493,0.26936802118107517,0.06722689075630252
Brunel,2025-06-23,2025-07-09,2025-06-23,Maintenance Engineer,Onderhoudsingenieur,"Hengelo, Overijssel, Nederland",Nederland,Engineering,17,424,43,333,36,1.6818873668188736,0.18182566127771607,0.10810810810810811
Brunel,2025-06-19,2025-07-19,2025-06-19,HSE Manager,HSE-manager,"Hoogeveen, Drenthe, Nederland",Nederland,Engineering/Manufacturing/Quality Assurance,31,423,33,354,27,4.089294774226281,0.3118953641359028,0.07627118644067797
Brunel,2024-10-07,2024-10-14,2024-10-07,Structural Engineer,Bouwkundig ingenieur,"Den Haag, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,8,420,49,336,40,0.7123287671232876,0.08480104370515329,0.11904761904761904
