Impressions (sponsored),Click through rate (sponsored),Clicks (sponsored),Cost per started application,Started applications (sponsored),Application start rate (sponsored),Cost per click,Total cost,Job post
176,0.0341,6,0.0,0.0,0.0,0.0,0.0,Medior Project Controller
142,0.0282,4,0.0,0.0,0.0,0.0,0.0,Medior Project Controller
150,0.0733,11,0.0,0.0,0.0,0.0,0.0,Medior Project Controller
1461,0.0472,69,6.8,7.0,0.1014,0.69,47.6,Medior Schadebehandelaar
1058,0.0558,59,4.59,5.0,0.0847,0.39,22.93,Medior Subsidiebeoordelaar
2072,0.0454,94,5.8,4.0,0.0426,0.25,23.21,Medior Subsidiebeoordelaar
37,0.027,1,0.0,0.0,0.0,0.0,0.0,Medior Subsidieadviseur
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Subsidiebeoordelaar
24,0.0833,2,0.0,0.0,0.0,0.0,0.0,Medior Subsidiebeoordelaar
288,0.0417,12,5.01,3.0,0.25,1.25,15.02,Medior/Senior CDD Analist
219,0.032,7,0.0,0.0,0.0,0.0,0.0,Operationeel medewerker Hypotheken
424,0.0377,16,0.0,0.0,0.0,0.0,0.0,Operationeel medewerker Hypotheken
591,0.0372,22,5.33,1.0,0.0455,0.24,5.33,Pensioenspecialist
95,0.0105,1,0.0,0.0,0.0,0.0,0.0,Pensioenspecialist
45,0.0222,1,0.0,0.0,0.0,0.0,0.0,Pensioenspecialist
40,0.075,3,0.0,0.0,0.0,0.0,0.0,Pensioenspecialist
599,0.0718,43,7.28,1.0,0.0233,0.17,7.28,Procesmanager
1422,0.1006,143,5.89,9.0,0.0629,0.37,53.02,Procesmanager
2018,0.1031,208,7.19,10.0,0.0481,0.35,71.9,Procesmanager
462,0.0996,46,7.78,2.0,0.0435,0.34,15.55,Procesmanager
1045,0.1167,122,6.21,5.0,0.041,0.25,31.05,Procesmanager
3137,0.1014,318,8.14,7.0,0.022,0.18,56.97,Procesmanager
1443,0.1074,155,8.57,11.0,0.071,0.61,94.28,Procesmanager
1278,0.0869,111,7.14,4.0,0.036,0.26,28.57,Procesmanager
663,0.0995,66,7.98,7.0,0.1061,0.85,55.85,Procesmanager
1226,0.1028,126,6.18,3.0,0.0238,0.15,18.53,Procesmanager
4683,0.0694,325,7.08,10.0,0.0308,0.22,70.8,Productmanager Wonen
718,0.0738,53,8.39,4.0,0.0755,0.63,33.55,Productmanager Wonen
2,0.0,0,0.0,0.0,0.0,0.0,0.0,Project Controller
898,0.0256,23,5.59,3.0,0.1304,0.73,16.77,Sales Consultant Accounting & Reporting
218,0.0092,2,8.97,1.0,0.5,4.49,8.97,Sales Consultant Accounting & Reporting
2215,0.0429,95,8.01,11.0,0.1158,0.93,88.13,Sales Consultant Compliance
455,0.0352,16,9.31,2.0,0.125,1.16,18.62,Sales Consultant Compliance
26,0.0,0,0.0,0.0,0.0,0.0,0.0,Sales Consultant Compliance
740,0.0662,49,8.44,3.0,0.0612,0.52,25.32,Sales Support Officer
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Schade Adviseur
307,0.0489,15,0.0,0.0,0.0,0.0,0.0,Schadebehandelaar
365,0.0356,13,11.68,1.0,0.0769,0.9,11.68,Senior analist sancties
105,0.0667,7,0.0,0.0,0.0,0.0,0.0,Senior analist sancties
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
569,0.051,29,1.7,2.0,0.069,0.12,3.4,Senior Business Controller
1278,0.0235,30,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
224,0.0089,2,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
1106,0.047,52,7.26,5.0,0.0962,0.7,36.28,Senior Business Controller
951,0.0526,50,9.07,4.0,0.08,0.73,36.29,Senior Business Controller
304,0.0362,11,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
316,0.0443,14,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
266,0.0414,11,4.54,1.0,0.0909,0.41,4.54,Senior Business Controller
1192,0.0268,32,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
228,0.0307,7,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
325,0.0369,12,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
493,0.0994,49,7.98,3.0,0.0612,0.49,23.94,Senior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Business Controller
603,0.0779,47,4.74,3.0,0.0638,0.3,14.23,Senior Business Controller
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior CDD Analist
45,0.0667,3,0.0,0.0,0.0,0.0,0.0,Senior CDD Analist
120,0.05,6,5.74,1.0,0.1667,0.96,5.74,Senior CDD Analist
875,0.0331,29,8.31,4.0,0.1379,1.15,33.22,Senior CDD analist
641,0.0437,28,9.97,4.0,0.1429,1.42,39.87,Senior Financial Accountant
117,0.0513,6,9.79,1.0,0.1667,1.63,9.79,Senior Financial Accountant
232,0.0905,21,9.46,3.0,0.1429,1.35,28.38,Senior Financial Accountant
362,0.0773,28,8.82,1.0,0.0357,0.32,8.82,Senior Financial Accountant
244,0.1107,27,4.78,2.0,0.0741,0.35,9.55,Senior Financial Accountant
173,0.0867,15,5.04,1.0,0.0667,0.34,5.04,Senior Financial Accountant
54,0.0556,3,0.0,0.0,0.0,0.0,0.0,Senior Financial Accountant
82,0.0488,4,0.0,0.0,0.0,0.0,0.0,Senior Financial Accountant
90,0.1,9,0.0,0.0,0.0,0.0,0.0,Senior Financial Accountant
546,0.0256,14,0.0,0.0,0.0,0.0,0.0,Senior Financial Controller
371,0.0189,7,3.64,2.0,0.2857,1.04,7.28,Senior Financial Controller
382,0.0236,9,0.0,0.0,0.0,0.0,0.0,Senior Financial Controller
276,0.0109,3,0.0,0.0,0.0,0.0,0.0,Senior Financial Controller
158,0.0506,8,0.0,0.0,0.0,0.0,0.0,Senior Financieel Adviseur Planning & Control
180,0.0611,11,0.0,0.0,0.0,0.0,0.0,Senior Financieel Adviseur Planning & Control
69,0.0145,1,0.0,0.0,0.0,0.0,0.0,Senior Financieel Adviseur Planning & Control
190,0.0421,8,0.0,0.0,0.0,0.0,0.0,Senior Financieel Adviseur Planning & Control
92,0.0326,3,5.87,1.0,0.3333,1.96,5.87,Senior Financieel Adviseur Planning & Control
85,0.0235,2,0.0,0.0,0.0,0.0,0.0,Senior Financieel Adviseur Planning & Control
520,0.0385,20,10.8,3.0,0.15,1.62,32.4,Senior Hypotheek Acceptant
243,0.0535,13,0.0,0.0,0.0,0.0,0.0,Senior Hypotheek Acceptant
204,0.1029,21,0.0,0.0,0.0,0.0,0.0,Senior KYC/CDD Analist
147,0.0544,8,0.0,0.0,0.0,0.0,0.0,Senior KYC/CDD Analist
357,0.042,15,4.65,3.0,0.2,0.93,13.94,Senior KYC/CDD Analist
1282,0.0523,67,6.94,4.0,0.0597,0.41,27.75,Senior KYC/CDD Analist
275,0.0109,3,7.36,1.0,0.3333,2.45,7.36,Senior KYC/CDD Analist
592,0.0253,15,12.1,1.0,0.0667,0.81,12.1,Senior KYC/CDD Analist
270,0.0407,11,6.94,1.0,0.0909,0.63,6.94,Senior KYC/CDD Analist
707,0.0552,39,0.0,0.0,0.0,0.0,0.0,Senior KYC/CDD Analist
382,0.0576,22,3.74,1.0,0.0455,0.17,3.74,Senior KYC/CDD Analist
701,0.0399,28,10.73,3.0,0.1071,1.15,32.19,Senior Project Controller
464,0.028,13,0.0,0.0,0.0,0.0,0.0,Senior Project Controller
383,0.0418,16,7.14,3.0,0.1875,1.34,21.42,Senior Project Controller
241,0.0498,12,3.26,1.0,0.0833,0.27,3.26,Senior Project Controller
146,0.0137,2,0.0,0.0,0.0,0.0,0.0,Senior Project Controller
180,0.05,9,1.75,1.0,0.1111,0.19,1.75,Senior Project Controller
546,0.0421,23,5.09,3.0,0.1304,0.66,15.28,Senior Schadebehandelaar
127,0.0315,4,8.48,1.0,0.25,2.12,8.48,Specialist Acceptatie & Polisbeheer Zakelijk
42,0.0238,1,0.0,0.0,0.0,0.0,0.0,Specialist Acceptatie & Polisbeheer Zakelijk
215,0.0419,9,0.0,0.0,0.0,0.0,0.0,Specialist Beheer Hypotheken
108,0.0648,7,0.0,0.0,0.0,0.0,0.0,Specialist Beheer Hypotheken
74,0.0135,1,0.0,0.0,0.0,0.0,0.0,Specialist Beheer Hypotheken
268,0.056,15,0.0,1.0,0.0667,0.0,0.0,Specialist Bijzonder Beheer
169,0.0769,13,13.6,1.0,0.0769,1.05,13.6,Specialist Bijzonder Beheer
966,0.0414,40,11.15,1.0,0.025,0.28,11.15,Specialist Bijzonder Beheer
191,0.0628,12,16.82,1.0,0.0833,1.4,16.82,Specialist Bijzonder Beheer
63,0.0159,1,0.0,0.0,0.0,0.0,0.0,Acceptant Duurzaamheidskredieten
801,0.0886,71,8.95,3.0,0.0423,0.38,26.86,Specialist Financiële Administratie Overheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Specialist Financiële Administratie Overheid
2380,0.0929,221,6.49,17.0,0.0769,0.5,110.38,Specialist Financiële Administratie Overheid
2815,0.1133,319,7.16,17.0,0.0533,0.38,121.66,Specialist Financiële Administratie Overheid
584,0.0771,45,21.6,1.0,0.0222,0.48,21.6,Specialist Financiële Administratie Overheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Specialist Financiële Administratie Overheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Specialist Financiële Administratie Overheid
610,0.0705,43,3.94,3.0,0.0698,0.27,11.82,Specialist Financiële Administratie Overheid
879,0.0956,84,7.44,1.0,0.0119,0.09,7.44,Specialist Financiële Administratie Overheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Specialist Financiële Administratie Overheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Specialist Financiële Administratie Overheid
3048,0.1066,325,4.76,4.0,0.0123,0.06,19.04,Specialist Financiële Administratie Overheid
68,0.0588,4,0.0,0.0,0.0,0.0,0.0,Specialist Hypotheken
290,0.0655,19,0.0,0.0,0.0,0.0,0.0,Specialist Hypotheken
82,0.0488,4,0.0,0.0,0.0,0.0,0.0,Specialist Kredietbeoordeling
239,0.0377,9,0.0,0.0,0.0,0.0,0.0,Specialist Kredietbeoordeling
3369,0.0843,284,8.35,28.0,0.0986,0.82,233.72,Specialist Schuldhulp
1605,0.1016,163,37.02,18.0,0.1104,4.09,666.4,Specialist Schuldhulp
2253,0.0728,164,16.8,8.0,0.0488,0.82,134.4,Specialist Schuldhulp
1748,0.0795,139,12.8,14.0,0.1007,1.29,179.2,Specialist Schuldhulp
247,0.0769,19,3.7,2.0,0.1053,0.39,7.4,Specialist Sparen & Beleggen
1446,0.036,52,5.33,3.0,0.0577,0.31,15.98,Subsidiebeoordelaar
834,0.0408,34,5.37,2.0,0.0588,0.32,10.73,Subsidiemedewerker
680,0.0529,36,7.73,3.0,0.0833,0.64,23.19,Subsidiemedewerker
1803,0.0494,89,8.88,10.0,0.1124,1.0,88.78,Subsidiemedewerker
1466,0.0546,80,7.37,11.0,0.1375,1.01,81.11,Subsidiemedewerker
2883,0.0812,234,4.85,17.0,0.0726,0.35,82.49,Subsidiemedewerker
1020,0.0902,92,6.68,2.0,0.0217,0.15,13.35,Subsidiemedewerker
14611,0.0942,1377,6.51,68.0,0.0494,0.32,442.6,Subsidiemedewerker
585,0.0615,36,5.04,5.0,0.1389,0.7,25.21,Subsidiemedewerker
1362,0.0749,102,6.8,10.0,0.098,0.67,68.03,Subsidiemedewerker
1242,0.0845,105,4.89,3.0,0.0286,0.14,14.68,Subsidiemedewerker
18191,0.0853,1552,6.93,45.0,0.029,0.2,311.75,Subsidiemedewerker
354,0.0593,21,2.83,6.0,0.2857,0.81,16.98,Trainee Finance & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Trainee Finance & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Trainee Finance & Control
480,0.0646,31,4.93,2.0,0.0645,0.32,9.87,Trainee Finance & Control
302,0.0464,14,3.95,3.0,0.2143,0.85,11.86,Trainee Finance & Control
276,0.0471,13,3.98,4.0,0.3077,1.22,15.9,Trainee Finance & Control
73,0.0137,1,10.71,1.0,1.0,10.71,10.71,Trainee Finance & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Trainee Finance & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Trainee Finance & Control
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Trainee Finance & Control
518,0.0811,42,2.91,3.0,0.0714,0.21,8.73,Trainee Finance & Control
128,0.0547,7,8.33,1.0,0.1429,1.19,8.33,Traineeship Hypotheekacceptant
236,0.0297,7,0.0,0.0,0.0,0.0,0.0,Traineeship Hypotheekacceptant
1,0.0,0,0.0,0.0,0.0,0.0,0.0,Traineeship KYC
2480,0.1044,259,4.47,26.0,0.1004,0.45,116.17,Transactie Monitoring Analist
308,0.0649,20,0.0,0.0,0.0,0.0,0.0,Zakelijke Hypotheek Acceptant
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Arbeidsrecht junior hbo Tilburg
64,0.125,8,1.83,2.0,25.0,0.46,3.66,Arbeidsrecht junior hbo Tilburg
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Arbeidsrecht medior hbo Tilburg
54,0.0,0,0.0,0.0,0.0,0.0,0.0,Arbeidsrecht medior hbo Tilburg
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist APV & Bijzondere Wetten
272,0.0478,13,8.81,3.0,0.2,2.03,26.44,Junior Jurist Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bestuursrecht
135,0.0741,10,10.95,1.0,0.001,1.1,10.95,Junior Jurist Bestuursrecht
144,0.0833,12,10.73,2.0,0.0007139999999999999,1.79,21.45,Junior Jurist Bestuursrecht
260,0.0654,17,5.36,3.0,0.0732,0.95,16.08,Junior Jurist Bestuursrecht
284,0.0528,15,4.33,1.0,6.67,0.29,4.33,Junior Jurist Bestuursrecht
377,0.069,26,11.85,3.0,11.54,1.37,35.54,Junior Jurist Bestuursrecht
205,0.029300000000000003,6,10.94,2.0,0.0741,3.65,21.87,Junior Jurist Bestuursrecht
307,0.06509999999999999,20,3.34,1.0,5.0,0.17,3.34,Junior Jurist Bestuursrecht Rijksoverheid
331,0.042300000000000004,14,13.12,2.0,14.29,1.87,26.23,Junior Jurist Bestuursrecht Rijksoverheid
334,0.07490000000000001,25,1.77,2.0,8.0,0.14,3.53,Junior Jurist Bestuursrecht Rijksoverheid
367,0.0518,19,16.9,5.0,26.32,4.45,84.48,Junior Jurist Bestuursrecht Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
271,0.051699999999999996,14,0.0,1.0,0.1429,0.0,0.0,Junior Jurist Bezwaar & Beroep
280,0.0464,13,6.05,3.0,23.08,1.4,18.15,Junior Jurist Bezwaar & Beroep
287,0.0453,13,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
308,0.0649,20,4.3,3.0,15.0,0.65,12.9,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
208,0.1106,23,1.86,4.0,0.1,0.32,7.45,Junior Jurist Bezwaar & Beroep
284,0.0775,22,2.49,1.0,4.55,0.11,2.49,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Contractenrecht
270,0.0667,18,9.56,3.0,0.25,1.59,28.69,Junior Jurist Contractenrecht
291,0.10310000000000001,30,14.73,1.0,3.33,0.49,14.73,Junior Jurist Contractenrecht
376,0.050499999999999996,19,2.4,1.0,5.26,0.13,2.4,Junior Jurist Contractenrecht
438,0.0616,27,12.34,4.0,14.81,1.83,49.36,Junior Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Handhaving
194,0.0567,11,7.63,3.0,0.125,2.08,22.89,Junior Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
117,0.0684,8,0.0,0.0,0.001333,0.0,0.0,Junior Jurist Letselschade
131,0.1374,18,6.32,1.0,0.000833,0.35,6.32,Junior Jurist Letselschade
134,0.1119,15,2.66,2.0,0.001667,0.35,5.32,Junior Jurist Letselschade
188,0.0691,13,3.12,2.0,0.3333,0.48,6.24,Junior Jurist Letselschade
193,0.08289999999999999,16,0.0,1.0,0.025,0.0,0.0,Junior Jurist Letselschade
28,0.035699999999999996,1,0.0,0.0,0.16670000000000001,0.0,0.0,Junior Jurist Letselschade
39,0.15380000000000002,6,5.31,1.0,16.67,0.89,5.31,Junior Jurist Letselschade
44,0.0682,3,3.1,1.0,33.33,1.03,3.1,Junior Jurist Letselschade
47,0.1702,8,3.09,3.0,37.5,1.16,9.26,Junior Jurist Letselschade
5,0.2,1,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
56,0.0179,1,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
85,0.0824,7,0.0,0.0,0.0,0.0,0.0,Junior Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Milieu
134,0.1119,15,8.38,2.0,0.00125,1.12,16.76,Junior Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
135,0.09630000000000001,13,5.11,1.0,0.000909,0.39,5.11,Junior Jurist Rechtsbijstand
152,0.0658,10,19.85,1.0,0.00125,1.99,19.85,Junior Jurist Rechtsbijstand
221,0.086,19,2.38,3.0,0.1429,0.38,7.13,Junior Jurist Rechtsbijstand
231,0.0736,17,0.0,0.0,0.15380000000000002,0.0,0.0,Junior Jurist Rechtsbijstand
245,0.0898,22,4.1,5.0,0.07690000000000001,0.93,20.48,Junior Jurist Rechtsbijstand
254,0.0787,20,0.0,0.0,0.11109999999999999,0.0,0.0,Junior Jurist Rechtsbijstand
348,0.0661,23,5.63,4.0,17.39,0.98,22.5,Junior Jurist Rechtsbijstand
551,0.049,27,2.47,3.0,11.11,0.27,7.4,Junior Jurist Rechtsbijstand
59,0.08470000000000001,5,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
310,0.08710000000000001,27,1.8,3.0,11.11,0.2,5.4,Junior jurist Rijksoverheid
368,0.087,32,4.63,6.0,18.75,0.87,27.8,Junior jurist Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Ruimtelijke Ordening
